event_id,event_type,period_id,timestamp,end_timestamp,ball_state,ball_owning_team,team_id,player_id,coordinates_x,coordinates_y,end_coordinates_x,end_coordinates_y,receiver_player_id,set_piece_type,body_part_type,result,success,pass_type,is_under_pressure,is_counter_attack,match_id,home_team,away_team
31efd6a5-7e19-4e35-bbad-3d2dbe6cd54b,PASS,1,0 days 00:00:00.522000,0 days 00:00:02.703000,alive,762,762,5058,0.5043571428571428,0.5067279411764707,0.322108843537415,0.6818872549019608,5054,KICK_OFF,RIGHT_FOOT,COMPLETE,True,,,,7478,OL Reign,Houston Dash
978cd696-3d27-4d30-a128-7dc58c43e410,PASS,1,0 days 00:00:03.999000,0 days 00:00:06.626000,alive,762,762,5054,0.322108843537415,0.7088480392156863,0.677891156462585,0.016960784313725493,5051,,RIGHT_FOOT,COMPLETE,True,LONG_BALL,True,,7478,OL Reign,Houston Dash
771297d8-9c2b-476d-bab7-790f59a209f2,PASS,1,0 days 00:00:06.663000,0 days 00:00:08.832000,alive,762,762,5051,0.6857823129251701,0.03957516339869281,0.7725850340136053,0.22375,,,HEAD,INCOMPLETE,False,HEAD_PASS,,,7478,OL Reign,Houston Dash
434500ef-3e3f-49b7-a769-8a5ff528b4e8,PASS,1,0 days 00:00:09.616000,0 days 00:00:10.313000,alive,762,762,5058,0.7410204081632652,0.26419117647058826,0.6936734693877551,0.1865686274509804,5051,,RIGHT_FOOT,COMPLETE,True,,,,7478,OL Reign,Houston Dash
a08323b1-7af3-4d1d-bd36-e20a66a04ecd,PASS,1,0 days 00:00:11.771000,0 days 00:00:12.684000,alive,762,762,5051,0.7173469387755101,0.07349673202614379,0.5827857142857142,0.07349673202614379,5038,,RIGHT_FOOT,COMPLETE,True,,True,,7478,OL Reign,Houston Dash
e989dabb-fb8e-4ff4-a728-eae162e936b7,PASS,1,0 days 00:00:15.103000,0 days 00:00:20.898000,alive,762,762,5038,0.5989795918367347,0.07349673202614379,0.9083333333333333,0.0056535947712418304,,,RIGHT_FOOT,OUT,False,LONG_BALL,,,7478,OL Reign,Houston Dash
eeb04ca7-4557-487d-81ac-dd2a19d1e9b8,PASS,1,0 days 00:00:25.195000,0 days 00:00:26.952000,alive,760,760,5069,0.09166666666666667,0.9943464052287583,0.24319727891156462,0.8586601307189542,5001,THROW_IN,,COMPLETE,True,HIGH_PASS,,,7478,OL Reign,Houston Dash
fead2b98-4a33-4efe-ae3d-fb9a103da31b,PASS,1,0 days 00:00:27.111000,0 days 00:00:30.859000,alive,760,760,5001,0.24319727891156462,0.8473529411764706,0.4782142857142857,0.9943464052287583,,,HEAD,OUT,False,HEAD_PASS,,,7478,OL Reign,Houston Dash
288e38dd-8478-40cd-847c-5656e5d15cf2,PASS,1,0 days 00:00:44.086000,0 days 00:00:45.077000,alive,762,762,5038,0.5392142857142856,0.0056535947712418304,0.5910884353741497,0.062189542483660126,5058,THROW_IN,,COMPLETE,True,HIGH_PASS,,,7478,OL Reign,Houston Dash
441c4d6b-7f7d-4077-9633-a0fa6ab517cb,PASS,1,0 days 00:00:45.118000,0 days 00:00:46.669000,alive,762,762,5058,0.5989795918367347,0.07349673202614379,0.5392142857142856,0.14133986928104575,,,OTHER,INCOMPLETE,False,,,,7478,OL Reign,Houston Dash
e60afe09-eb94-4d2b-8b71-e00979d10933,PASS,1,0 days 00:00:46.669000,0 days 00:00:47.605000,alive,762,760,5006,0.4607857142857143,0.8586601307189542,0.6226530612244898,0.9604248366013072,5002,,RIGHT_FOOT,COMPLETE,True,,,,7478,OL Reign,Houston Dash
0cb3c036-17b1-4ef9-8ac9-d686bedb524f,PASS,1,0 days 00:00:50.761000,0 days 00:00:52.888000,alive,762,762,5054,0.20374149659863947,0.03957516339869281,0.0742063492063492,0.3315931372549019,5056,,RIGHT_FOOT,COMPLETE,True,,,,7478,OL Reign,Houston Dash
1e927c2a-f6d9-4e5d-868e-3dc5b49fef52,PASS,1,0 days 00:00:52.968000,0 days 00:00:54.712000,alive,762,762,5056,0.0742063492063492,0.3585539215686275,0.2668707482993198,0.0056535947712418304,,,LEFT_FOOT,OUT,False,LONG_BALL,,,7478,OL Reign,Houston Dash
25b2771c-09d7-4894-91dc-10abe1bc61fc,PASS,1,0 days 00:01:04.560000,0 days 00:01:06.331000,alive,760,760,5069,0.7804761904761905,0.9943464052287583,0.9083333333333333,0.7088480392156863,5006,THROW_IN,,COMPLETE,True,HIGH_PASS,,,7478,OL Reign,Houston Dash
0b750464-2728-40f6-81e4-ed75449b1904,PASS,1,0 days 00:01:06.531000,0 days 00:01:07.984000,alive,760,760,5006,0.8996031746031745,0.7088480392156863,0.8734126984126984,0.6818872549019608,,,OTHER,INCOMPLETE,False,,,,7478,OL Reign,Houston Dash
03bf12a5-7ba3-432b-b900-a4177d94cd5d,PASS,1,0 days 00:01:15.322000,0 days 00:01:16.368000,alive,760,760,5069,0.8124404761904762,0.9943464052287583,0.9083333333333333,0.8925816993464053,5075,THROW_IN,,COMPLETE,True,HIGH_PASS,,,7478,OL Reign,Houston Dash
50e7f91f-a264-4777-a61f-3b412880c104,PASS,1,0 days 00:01:25.049000,0 days 00:01:26.759000,alive,760,762,5051,0.0742063492063492,0.16395424836601308,0.2116326530612245,0.1865686274509804,,,LEFT_FOOT,INCOMPLETE,False,,,,7478,OL Reign,Houston Dash
28d31f3d-5700-4db9-b66e-0c54a0605616,PASS,1,0 days 00:01:31.448000,0 days 00:01:33.125000,alive,760,760,5007,0.986904761904762,0.869967320261438,0.9956349206349207,0.722328431372549,,,RIGHT_FOOT,OUT,False,HIGH_PASS,,,7478,OL Reign,Houston Dash
47d6f77b-f38d-46fd-b160-9c7ef14c72bd,PASS,1,0 days 00:01:57.662000,0 days 00:02:00.848000,alive,762,762,5056,0.056746031746031746,0.5067279411764707,0.5305,0.7492892156862745,,GOAL_KICK,RIGHT_FOOT,,,LONG_BALL,,,7478,OL Reign,Houston Dash
59e069f2-1e36-4f86-95dc-9ada1735d223,PASS,1,0 days 00:02:09.932000,0 days 00:02:13.583000,alive,762,762,5045,0.4869285714285714,0.7762499999999999,0.7804761904761905,0.050882352941176476,5051,FREE_KICK,RIGHT_FOOT,COMPLETE,True,LONG_BALL,,,7478,OL Reign,Houston Dash
d2e64cbb-133a-41a0-8787-9526f9c3a58e,PASS,1,0 days 00:02:18.969000,0 days 00:02:19.261000,alive,762,762,5051,0.9345238095238095,0.1300326797385621,0.9345238095238095,0.1865686274509804,,,LEFT_FOOT,INCOMPLETE,False,,,,7478,OL Reign,Houston Dash
060ccbcb-d65b-4f0d-8d0c-03f1a8314355,PASS,1,0 days 00:02:20.192000,0 days 00:02:21.496000,alive,760,760,5069,0.06547619047619048,0.8360457516339869,0.1353174603174603,0.802124183006536,5075,,RIGHT_FOOT,COMPLETE,True,,,,7478,OL Reign,Houston Dash
dcae4797-4792-48c6-aca1-3419a6e55106,PASS,1,0 days 00:02:25.298000,0 days 00:02:26.300000,alive,760,760,5075,0.17017857142857143,0.7358088235294117,0.17017857142857143,0.6279656862745098,5001,,RIGHT_FOOT,COMPLETE,True,,,,7478,OL Reign,Houston Dash
6d999015-cbe8-4725-ae05-6ef3ac90e896,PASS,1,0 days 00:02:28.545000,0 days 00:02:29.877000,alive,760,760,5001,0.14404761904761904,0.722328431372549,0.030555555555555555,0.7358088235294117,5007,,RIGHT_FOOT,COMPLETE,True,,,,7478,OL Reign,Houston Dash
95da0395-8d05-4b45-98bf-0235d0ead75d,PASS,1,0 days 00:02:30.098000,0 days 00:02:33.229000,alive,760,760,5007,0.030555555555555555,0.7358088235294117,0.41721428571428576,0.8134313725490195,5002,,RIGHT_FOOT,COMPLETE,True,LONG_BALL,,,7478,OL Reign,Houston Dash
6e71c17b-2c18-4c23-86f8-701044d309e7,PASS,1,0 days 00:02:34.550000,0 days 00:02:35.831000,alive,760,760,5002,0.43464285714285716,0.8360457516339869,0.33789115646258505,0.8360457516339869,5075,,RIGHT_FOOT,COMPLETE,True,,True,,7478,OL Reign,Houston Dash
9feb911a-ee21-4a86-bb68-8548fd9674f2,PASS,1,0 days 00:02:56.749000,0 days 00:02:58.759000,alive,760,760,5069,0.40102040816326534,0.9943464052287583,0.5043571428571428,0.9151960784313725,,THROW_IN,,INCOMPLETE,False,HIGH_PASS,,,7478,OL Reign,Houston Dash
6f8cc714-c6e6-4a42-980f-d07d3dad7d22,PASS,1,0 days 00:02:58.759000,0 days 00:03:00.349000,alive,760,762,5054,0.49564285714285716,0.08480392156862746,0.4607857142857143,0.0056535947712418304,,,,OUT,False,HIGH_PASS,True,,7478,OL Reign,Houston Dash
f4344da8-0424-4ede-a8b8-7fc2a3c4acb8,PASS,1,0 days 00:03:07.969000,0 days 00:03:10.895000,alive,760,760,5069,0.5653571428571429,0.9943464052287583,0.8211309523809524,0.8586601307189542,,THROW_IN,,INCOMPLETE,False,HIGH_PASS,,,7478,OL Reign,Houston Dash
c9a19820-2c1b-4cf8-bcc8-14770d7fc5d2,PASS,1,0 days 00:03:10.895000,0 days 00:03:12.207000,alive,760,762,5054,0.17886904761904762,0.14133986928104575,0.16148809523809524,0.0056535947712418304,,,HEAD,OUT,False,HEAD_PASS,,,7478,OL Reign,Houston Dash
1bdb5361-4f38-4585-9ecc-b38925f9a079,PASS,1,0 days 00:03:20.859000,0 days 00:03:23.115000,alive,760,760,5069,0.8734126984126984,0.9943464052287583,0.9345238095238095,0.6684068627450981,,THROW_IN,,,,HIGH_PASS,,,7478,OL Reign,Houston Dash
e5ebc3df-b96e-489c-85cf-568f3eafc76b,PASS,1,0 days 00:04:08.848000,0 days 00:04:11.934000,alive,762,762,5056,0.08293650793650793,0.3720343137254902,0.5392142857142856,0.1865686274509804,,FREE_KICK,RIGHT_FOOT,INCOMPLETE,False,LONG_BALL,,,7478,OL Reign,Houston Dash
9368b1b2-0647-4929-a84f-bea3eccae435,PASS,1,0 days 00:04:11.934000,0 days 00:04:13.635000,alive,762,760,5075,0.4607857142857143,0.8134313725490195,0.5989795918367347,0.8134313725490195,,,HEAD,INCOMPLETE,False,HEAD_PASS,,,7478,OL Reign,Houston Dash
d3dc535b-f2e9-445d-983a-ebb377acbe0c,PASS,1,0 days 00:04:13.635000,0 days 00:04:14.913000,alive,762,762,5038,0.40102040816326534,0.1865686274509804,0.5043571428571428,0.17526143790849674,,,HEAD,INCOMPLETE,False,HEAD_PASS,,,7478,OL Reign,Houston Dash
4858615c-b1ef-4cab-a331-67aaa8b215f5,PASS,1,0 days 00:04:21.759000,0 days 00:04:23.301000,alive,760,760,5069,0.7015646258503401,0.9943464052287583,0.8041496598639455,0.802124183006536,5075,THROW_IN,,COMPLETE,True,HIGH_PASS,,,7478,OL Reign,Houston Dash
a7752853-cc71-4cfd-99c5-6687d30e418a,PASS,1,0 days 00:04:25.859000,0 days 00:04:26.057000,alive,762,762,8382,0.17017857142857143,0.0961111111111111,0.15277777777777776,0.1526470588235294,5053,,LEFT_FOOT,COMPLETE,True,,,,7478,OL Reign,Houston Dash
75a2ab8b-7bb4-4889-b26e-e2000a1a2e37,PASS,1,0 days 00:04:26.213000,0 days 00:04:27.433000,alive,762,762,5053,0.16148809523809524,0.1526470588235294,0.1003968253968254,0.1300326797385621,5038,,LEFT_FOOT,COMPLETE,True,,,,7478,OL Reign,Houston Dash
64fda752-29f8-49a4-9de5-1906fbf19b5f,PASS,1,0 days 00:04:27.553000,0 days 00:04:28.061000,alive,762,762,5038,0.08293650793650793,0.14133986928104575,0.12658730158730158,0.14133986928104575,,,LEFT_FOOT,INCOMPLETE,False,,,,7478,OL Reign,Houston Dash
58398a18-cd89-4820-8fce-1a4fb43e1bc7,PASS,1,0 days 00:04:29.396000,0 days 00:04:31.119000,alive,762,762,5038,0.1353174603174603,0.050882352941176476,0.24319727891156462,0.0056535947712418304,,,LEFT_FOOT,OUT,False,,,,7478,OL Reign,Houston Dash
96eeee95-b366-43cd-b088-72f5030def96,PASS,1,0 days 00:04:39.860000,0 days 00:04:41.272000,alive,760,760,5069,0.8041496598639455,0.9943464052287583,0.9083333333333333,0.869967320261438,5075,THROW_IN,,COMPLETE,True,HIGH_PASS,,,7478,OL Reign,Houston Dash
7186ed36-5df7-43ee-a2c1-cbd4d9495d90,PASS,1,0 days 00:04:52.848000,0 days 00:04:54.764000,alive,760,760,5069,0.9257936507936507,0.9943464052287583,0.9345238095238095,0.6684068627450981,,THROW_IN,,INCOMPLETE,False,HIGH_PASS,,,7478,OL Reign,Houston Dash
5b5cef42-c709-4b16-944e-1c675da4ac96,PASS,1,0 days 00:04:56.600000,0 days 00:04:58.105000,alive,760,762,8382,0.0742063492063492,0.3450735294117647,0.0742063492063492,0.26419117647058826,,,HEAD,INCOMPLETE,False,HEAD_PASS,,,7478,OL Reign,Houston Dash
f1fb0812-ad44-434f-aac1-bde8d98158b7,PASS,1,0 days 00:04:58.105000,0 days 00:04:58.933000,alive,760,760,5075,0.9257936507936507,0.7358088235294117,0.8734126984126984,0.6684068627450981,5006,,,COMPLETE,True,HIGH_PASS,True,,7478,OL Reign,Houston Dash
74e748ae-f14f-43a0-b22a-9880671a7381,PASS,1,0 days 00:04:59.401000,0 days 00:05:03.963000,alive,760,760,5006,0.8821428571428571,0.6684068627450981,0.9257936507936507,0.10741830065359478,,,RIGHT_FOOT,INCOMPLETE,False,LONG_BALL,,,7478,OL Reign,Houston Dash
bf0b4ece-48d4-403b-90c5-d8ceea73ef58,PASS,1,0 days 00:05:03.963000,0 days 00:05:05.556000,alive,762,762,4959,0.0742063492063492,0.8925816993464053,0.2668707482993198,0.869967320261438,5059,,RIGHT_FOOT,COMPLETE,True,,,,7478,OL Reign,Houston Dash
ba199595-5a0b-45ec-9f94-dfe9cd05f7a4,PASS,1,0 days 00:05:07.519000,0 days 00:05:08.300000,alive,762,762,5059,0.2195238095238095,0.7762499999999999,0.2195238095238095,0.6818872549019608,5053,,LEFT_FOOT,COMPLETE,True,,True,,7478,OL Reign,Houston Dash
04dab281-5760-4d2c-80a2-dbbce6a20ea7,PASS,1,0 days 00:05:11.616000,0 days 00:05:13.165000,alive,760,760,8298,0.6463265306122449,0.08480392156862746,0.5392142857142856,0.11872549019607843,4998,,RIGHT_FOOT,COMPLETE,True,,,,7478,OL Reign,Houston Dash
491f799a-0eab-47e1-a1a3-29201e85aef3,PASS,1,0 days 00:05:14.809000,0 days 00:05:18.322000,alive,760,760,4998,0.49564285714285716,0.11872549019607843,0.27476190476190476,0.6144852941176471,5007,,LEFT_FOOT,COMPLETE,True,LONG_BALL,True,,7478,OL Reign,Houston Dash
43b7436a-3ab2-4e18-8011-c982f6d0b8c1,PASS,1,0 days 00:05:19.739000,0 days 00:05:21.070000,alive,760,760,5007,0.3063265306122449,0.6414460784313725,0.4089115646258503,0.7088480392156863,5001,,RIGHT_FOOT,COMPLETE,True,,,,7478,OL Reign,Houston Dash
b581f73c-249b-434a-ae3d-1713ea887db6,PASS,1,0 days 00:05:22.643000,0 days 00:05:24.616000,alive,760,760,5001,0.38523809523809527,0.7627696078431372,0.22741496598639455,0.7897303921568628,5007,,LEFT_FOOT,COMPLETE,True,,,,7478,OL Reign,Houston Dash
386a9a04-a560-40d8-922c-9254864f137d,PASS,1,0 days 00:05:24.963000,0 days 00:05:27.985000,alive,760,760,5007,0.22741496598639455,0.7897303921568628,0.2195238095238095,0.21026960784313728,5065,,RIGHT_FOOT,COMPLETE,True,LONG_BALL,,,7478,OL Reign,Houston Dash
aa447f79-e9b0-43a0-8526-a99a7fb00179,PASS,1,0 days 00:05:29.283000,0 days 00:05:30.935000,alive,760,760,5065,0.22741496598639455,0.22375,0.3773469387755102,0.016960784313725493,5000,,LEFT_FOOT,COMPLETE,True,,,,7478,OL Reign,Houston Dash
17f77b2d-c671-4114-99b1-9518a8622b2f,PASS,1,0 days 00:05:31.648000,0 days 00:05:33.112000,alive,760,760,5000,0.3773469387755102,0.016960784313725493,0.24319727891156462,0.14133986928104575,5065,,LEFT_FOOT,COMPLETE,True,,,,7478,OL Reign,Houston Dash
7f9a04de-0cd7-4e9a-824a-b5120d27bb77,PASS,1,0 days 00:05:34.334000,0 days 00:05:36.392000,alive,760,760,5065,0.23530612244897958,0.17526143790849674,0.11785714285714285,0.3450735294117647,5066,,LEFT_FOOT,COMPLETE,True,,,,7478,OL Reign,Houston Dash
17ac4904-cb7c-4d98-bc60-c9dfe33ca68a,PASS,1,0 days 00:05:38.901000,0 days 00:05:40.516000,alive,760,760,5066,0.11785714285714285,0.3720343137254902,0.23530612244897958,0.0961111111111111,5065,,RIGHT_FOOT,COMPLETE,True,,,,7478,OL Reign,Houston Dash
169b13fe-95cf-4d95-93aa-04e81e514d85,PASS,1,0 days 00:05:46.391000,0 days 00:05:48.309000,alive,760,760,5065,0.3773469387755102,0.016960784313725493,0.662108843537415,0.2911519607843137,,,LEFT_FOOT,INCOMPLETE,False,LONG_BALL,True,,7478,OL Reign,Houston Dash
1de83a26-c3ec-444f-90fe-1fa01dfe26e1,PASS,1,0 days 00:05:48.309000,0 days 00:05:50.491000,alive,760,762,5054,0.33789115646258505,0.7088480392156863,0.3694557823129252,0.9943464052287583,,,HEAD,OUT,False,HEAD_PASS,,,7478,OL Reign,Houston Dash
be89d646-a424-4488-ad2f-0b8071874a12,PASS,1,0 days 00:06:03.625000,0 days 00:06:05.328000,alive,760,760,5000,0.65421768707483,0.0056535947712418304,0.7489115646258504,0.062189542483660126,5006,THROW_IN,,COMPLETE,True,HIGH_PASS,,,7478,OL Reign,Houston Dash
b785ab9d-b372-42dc-890b-293b8471d4e9,PASS,1,0 days 00:06:06.982000,0 days 00:06:07.866000,alive,760,760,5006,0.8041496598639455,0.08480392156862746,0.8041496598639455,0.016960784313725493,5000,,RIGHT_FOOT,COMPLETE,True,,True,,7478,OL Reign,Houston Dash
925cb121-4fce-4e5e-b13a-bc3dfcd29b42,PASS,1,0 days 00:06:12.368000,0 days 00:06:13.789000,alive,760,760,5000,0.8821428571428571,0.016960784313725493,0.7489115646258504,0.02826797385620915,8298,,LEFT_FOOT,COMPLETE,True,,,,7478,OL Reign,Houston Dash
6aad5382-605f-4cda-90bd-23d23931456f,PASS,1,0 days 00:06:15.095000,0 days 00:06:16.677000,alive,760,760,8298,0.7725850340136053,0.02826797385620915,0.8211309523809524,0.4798161764705882,5006,,RIGHT_FOOT,COMPLETE,True,LONG_BALL,,,7478,OL Reign,Houston Dash
420fb6bb-a496-4d27-91f7-d48fccefe27c,PASS,1,0 days 00:06:16.683000,0 days 00:06:16.975000,alive,760,760,5006,0.8041496598639455,0.466360294117647,0.8211309523809524,0.5067279411764707,5075,,RIGHT_FOOT,COMPLETE,True,,,,7478,OL Reign,Houston Dash
8cf0de0e-8c00-4618-b2ce-fb51cc5dda93,PASS,1,0 days 00:06:19.441000,0 days 00:06:21.139000,alive,760,762,5053,0.16148809523809524,0.5201838235294118,0.2116326530612245,0.6279656862745098,,,RIGHT_FOOT,INCOMPLETE,False,,,,7478,OL Reign,Houston Dash
d2a28342-7f94-4fff-9096-4c01ace91ddf,PASS,1,0 days 00:06:22.411000,0 days 00:06:23.210000,alive,760,760,4998,0.7568027210884354,0.3450735294117647,0.7489115646258504,0.4259558823529412,5075,,RIGHT_FOOT,COMPLETE,True,,,,7478,OL Reign,Houston Dash
538a41e7-7daa-474d-a971-b5bcf379fcc6,PASS,1,0 days 00:06:24.783000,0 days 00:06:26.255000,alive,760,760,5075,0.7252380952380952,0.3181127450980392,0.662108843537415,0.1526470588235294,5000,,RIGHT_FOOT,COMPLETE,True,,True,,7478,OL Reign,Houston Dash
05edfea0-306d-4839-8a46-025eb3d12c6d,PASS,1,0 days 00:06:27.410000,0 days 00:06:29.555000,alive,760,760,5000,0.6305442176870748,0.1300326797385621,0.4433571428571429,0.1865686274509804,5065,,LEFT_FOOT,COMPLETE,True,,,,7478,OL Reign,Houston Dash
b964444e-1a0e-4f7d-ad4e-d21697b668cd,PASS,1,0 days 00:06:29.899000,0 days 00:06:32.900000,alive,760,760,5065,0.4433571428571429,0.19787581699346404,0.19585034013605443,0.3585539215686275,5066,,LEFT_FOOT,COMPLETE,True,,True,,7478,OL Reign,Houston Dash
072fcd10-32b3-4ad5-816d-42bf74d235a2,PASS,1,0 days 00:06:33.474000,0 days 00:06:35.569000,alive,760,760,5066,0.19585034013605443,0.3450735294117647,0.34578231292517003,0.4798161764705882,5001,,RIGHT_FOOT,COMPLETE,True,,,,7478,OL Reign,Houston Dash
bfee038e-e108-4395-a362-622803bf59f7,PASS,1,0 days 00:06:41.448000,0 days 00:06:42.951000,alive,760,760,5001,0.5910884353741497,0.8812745098039216,0.7489115646258504,0.9604248366013072,5069,,RIGHT_FOOT,COMPLETE,True,,,,7478,OL Reign,Houston Dash
97df5578-ed57-43e8-a6c3-4903ca01559f,PASS,1,0 days 00:06:44.698000,0 days 00:06:46.176000,alive,760,760,5069,0.677891156462585,0.9604248366013072,0.5740714285714286,0.7627696078431372,5001,,LEFT_FOOT,COMPLETE,True,,True,,7478,OL Reign,Houston Dash
8a66efa6-0ceb-46c5-8794-38e4a90a7725,PASS,1,0 days 00:06:48.554000,0 days 00:06:50.241000,alive,760,760,5001,0.5043571428571428,0.7897303921568628,0.3694557823129252,0.9604248366013072,5007,,RIGHT_FOOT,COMPLETE,True,,,,7478,OL Reign,Houston Dash
19b7df21-af3e-42a6-80e2-87fe0e1c6aa1,PASS,1,0 days 00:06:51.479000,0 days 00:06:52.640000,alive,760,760,5007,0.3694557823129252,0.9604248366013072,0.42592857142857143,0.802124183006536,5001,,RIGHT_FOOT,COMPLETE,True,,,,7478,OL Reign,Houston Dash
db7126f8-2e77-4767-95e3-79f7b5bac76b,PASS,1,0 days 00:06:54.326000,0 days 00:06:55.394000,alive,760,760,5001,0.40102040816326534,0.7627696078431372,0.43464285714285716,0.5740441176470588,4998,,LEFT_FOOT,COMPLETE,True,,True,,7478,OL Reign,Houston Dash
6987e152-e51b-4ac8-a2be-0e4b454a66bb,PASS,1,0 days 00:06:55.558000,0 days 00:06:58.006000,alive,760,760,4998,0.43464285714285716,0.5740441176470588,0.24319727891156462,0.8586601307189542,5007,,RIGHT_FOOT,COMPLETE,True,,,,7478,OL Reign,Houston Dash
8054527d-e9e7-4e48-88d5-3e5f60cbabb0,PASS,1,0 days 00:06:58.045000,0 days 00:06:59.082000,alive,760,760,5007,0.25108843537414965,0.8473529411764706,0.29843537414965987,0.6684068627450981,5001,,RIGHT_FOOT,COMPLETE,True,,,,7478,OL Reign,Houston Dash
dc6eb488-6369-4bed-a6fe-4846a209feac,PASS,1,0 days 00:07:01.494000,0 days 00:07:04.034000,alive,760,760,5001,0.3773469387755102,0.6279656862745098,0.7568027210884354,0.466360294117647,,,RIGHT_FOOT,INCOMPLETE,False,LONG_BALL,,,7478,OL Reign,Houston Dash
7d12fe37-b85f-4e68-96e0-f41edc0b5fe4,PASS,1,0 days 00:07:04.034000,0 days 00:07:06.560000,alive,762,762,5045,0.24319727891156462,0.533639705882353,0.43464285714285716,0.277671568627451,8382,,HEAD,COMPLETE,True,HEAD_PASS,,,7478,OL Reign,Houston Dash
18fa8d65-6af2-4fc2-9f43-7b60325a35e9,PASS,1,0 days 00:07:07.957000,0 days 00:07:08.946000,alive,762,762,8382,0.39312925170068025,0.16395424836601308,0.25108843537414965,0.14133986928104575,5038,,RIGHT_FOOT,COMPLETE,True,,,,7478,OL Reign,Houston Dash
26c2567a-3af7-4003-90e4-07c7bb969089,PASS,1,0 days 00:07:10.052000,0 days 00:07:12.112000,alive,762,762,5038,0.2589795918367347,0.11872549019607843,0.5740714285714286,0.11872549019607843,5051,,LEFT_FOOT,COMPLETE,True,LONG_BALL,True,,7478,OL Reign,Houston Dash
8a437629-f7d7-4fb9-9911-464b5d6e83e7,PASS,1,0 days 00:07:12.249000,0 days 00:07:13.641000,alive,762,762,5051,0.5653571428571429,0.11872549019607843,0.6068707482993198,0.30463235294117647,,,HEAD,INCOMPLETE,False,HEAD_PASS,,,7478,OL Reign,Houston Dash
e937e2b7-e73b-41a1-b292-41d79ef1d683,PASS,1,0 days 00:07:13.641000,0 days 00:07:15.768000,alive,760,760,5007,0.39312925170068025,0.6953676470588235,0.7725850340136053,0.7358088235294117,5002,,RIGHT_FOOT,COMPLETE,True,LONG_BALL,,,7478,OL Reign,Houston Dash
0fc52426-62dc-4fb5-a7ae-93164650dd16,PASS,1,0 days 00:07:16.815000,0 days 00:07:19.732000,alive,760,762,5054,0.2589795918367347,0.2911519607843137,0.6226530612244898,0.533639705882353,,,RIGHT_FOOT,INCOMPLETE,False,LONG_BALL,,,7478,OL Reign,Houston Dash
e897c38b-a432-4290-b884-bbf5eb167069,PASS,1,0 days 00:07:20.157000,0 days 00:07:22.955000,alive,760,760,5065,0.40102040816326534,0.4259558823529412,0.5217857142857143,0.07349673202614379,5000,,RIGHT_FOOT,COMPLETE,True,HIGH_PASS,,,7478,OL Reign,Houston Dash
861cbe7b-00c3-4f80-b9a5-ffbb63db0821,PASS,1,0 days 00:07:24.735000,0 days 00:07:28.048000,alive,760,760,5000,0.5740714285714286,0.03957516339869281,0.9432539682539683,0.466360294117647,,,LEFT_FOOT,INCOMPLETE,False,LONG_BALL,True,,7478,OL Reign,Houston Dash
1b77a0c5-2f6b-44f1-a7f9-b97bbb6f3ca7,PASS,1,0 days 00:07:31.960000,0 days 00:07:35.998000,alive,760,762,5056,0.1353174603174603,0.5067279411764707,0.6305442176870748,0.0056535947712418304,,,DROP_KICK,OUT,False,LONG_BALL,,,7478,OL Reign,Houston Dash
72951df0-22c7-4b8f-955b-302c346ab9ca,PASS,1,0 days 00:07:41.295000,0 days 00:07:42.334000,alive,760,760,5069,0.39312925170068025,0.9943464052287583,0.41721428571428576,0.7492892156862745,5001,THROW_IN,,COMPLETE,True,HIGH_PASS,,,7478,OL Reign,Houston Dash
97372af9-48bb-436d-860d-1459562e9853,PASS,1,0 days 00:07:43.637000,0 days 00:07:45.472000,alive,760,760,5001,0.41721428571428576,0.722328431372549,0.34578231292517003,0.5201838235294118,4998,,RIGHT_FOOT,COMPLETE,True,,True,,7478,OL Reign,Houston Dash
7b91ee90-5564-4309-9038-6dbad9fe88cf,PASS,1,0 days 00:07:47.140000,0 days 00:07:48.801000,alive,760,760,4998,0.3142176870748299,0.43943627450980394,0.5827857142857142,0.30463235294117647,,,LEFT_FOOT,INCOMPLETE,False,,,,7478,OL Reign,Houston Dash
728cfddc-b816-4751-96a2-38b361c7c3dd,PASS,1,0 days 00:07:48.801000,0 days 00:07:51.954000,alive,762,762,4959,0.41721428571428576,0.6953676470588235,0.6147619047619047,0.6818872549019608,5059,,LEFT_FOOT,COMPLETE,True,HIGH_PASS,,,7478,OL Reign,Houston Dash
86f657c3-144d-486f-9f85-7ab911c6b6b8,PASS,1,0 days 00:07:52.472000,0 days 00:07:53.030000,alive,762,762,5059,0.5910884353741497,0.6953676470588235,0.5566428571428571,0.7492892156862745,5105,,RIGHT_FOOT,COMPLETE,True,,,,7478,OL Reign,Houston Dash
2dccc492-289f-4f99-93c1-0351cd510633,PASS,1,0 days 00:07:56.160000,0 days 00:07:57.106000,alive,762,762,5105,0.5910884353741497,0.8247385620915032,0.5566428571428571,0.971732026143791,4959,,RIGHT_FOOT,COMPLETE,True,,True,,7478,OL Reign,Houston Dash
9ef15201-e11e-4849-a0e5-b62307174253,PASS,1,0 days 00:08:00.480000,0 days 00:08:01.356000,alive,762,762,4959,0.7489115646258504,0.9943464052287583,0.8124404761904762,0.9943464052287583,5058,,RIGHT_FOOT,COMPLETE,True,,,,7478,OL Reign,Houston Dash
